phase,source_file,record_number,event_id,provider,channel,computer,utc_system_time,local_time,level,task,opcode,keywords,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,ParentUser,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,QueryName,QueryStatus,QueryResults,TargetObject,Details,NewName,TargetFilename,CreationUtcTime,DestinationIsIpv6,EventType,ImageLoaded,Signature,SignatureStatus,Signed,SourceIsIpv6,SourcePortName
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,194,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.214336+00:00,2026-07-01 09:33:34.214+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.214,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\4e540633.sqlite-shm,2026-07-01 07:33:34.214,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,195,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.270548+00:00,2026-07-01 09:33:34.270+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.270,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\times.json,2026-07-01 07:33:34.268,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,196,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.272736+00:00,2026-07-01 09:33:34.272+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.272,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\times.json,2026-07-01 07:33:34.268,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,197,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.293571+00:00,2026-07-01 09:33:34.293+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:33:34.292,{55857b6a-c2ce-6a44-5a01-000000000c00},4280,C:\Program Files\Mozilla Firefox\firefox.exe,152.0.3,Firefox,Firefox,Mozilla Corporation,firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe"" -contentproc -parentBuildID 20260624221428 -prefsHandle 2464:26977 -prefMapHandle 2476:294749 -ipcHandle 2488 -initialChannelId {b4d71b3b-0176-4335-a5ef-32e99a62869d} -parentPid 8916 -crashReporter ""\\.\pipe\gecko-crash-server-pipe.8916"" -crashHelperPid 0 -crashHelper 2500 -win32kLockedDown -appDir ""C:\Program Files\Mozilla Firefox\browser"" - 1 socket",C:\ProgramData\Mozilla-1de4eec8-1241-4177-a864-e594e8d1fb38\updates\308046B0AF4A39CB\,labwin\jjstestal,{55857b6a-c0f8-6a44-b504-060000000000},0x00000000000604b5,1,Low,"SHA256=4B4F48CAC211D3A3060C77A6391050884542AA324B6A843FE475F3A41275E81F,IMPHASH=942A1C6914A62C5A3BE7A682698D5A6C",{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe"" --MOZ_LOG sync,prependheader,timestamp,append,maxsize:1,Dump:5 --MOZ_LOG_FILE C:\ProgramData\Mozilla-1de4eec8-1241-4177-a864-e594e8d1fb38\updates\308046B0AF4A39CB\backgroundupdate.moz_log --backgroundtask backgroundupdate",labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,198,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.296539+00:00,2026-07-01 09:33:34.296+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.295,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\security_state,2026-07-01 07:33:34.295,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,199,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.300650+00:00,2026-07-01 09:33:34.300+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.299,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\places.sqlite,2026-07-01 07:33:34.299,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,200,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.300962+00:00,2026-07-01 09:33:34.300+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.299,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\places.sqlite-journal,2026-07-01 07:33:34.299,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,201,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.305628+00:00,2026-07-01 09:33:34.305+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.303,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\favicons.sqlite,2026-07-01 07:33:34.303,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,202,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.305929+00:00,2026-07-01 09:33:34.305+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.305,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\favicons.sqlite-journal,2026-07-01 07:33:34.305,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,203,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.308109+00:00,2026-07-01 09:33:34.308+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.307,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\favicons.sqlite-journal,2026-07-01 07:33:34.305,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,204,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.311508+00:00,2026-07-01 09:33:34.311+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.310,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\favicons.sqlite-wal,2026-07-01 07:33:34.310,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,205,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.311630+00:00,2026-07-01 09:33:34.311+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.310,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\favicons.sqlite-shm,2026-07-01 07:33:34.310,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,206,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.315992+00:00,2026-07-01 09:33:34.315+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.314,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\places.sqlite-wal,2026-07-01 07:33:34.314,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,207,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.316133+00:00,2026-07-01 09:33:34.316+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.314,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\places.sqlite-shm,2026-07-01 07:33:34.314,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,208,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.334452+00:00,2026-07-01 09:33:34.334+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.334,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\datareporting,2026-07-01 07:33:34.332,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,209,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.334778+00:00,2026-07-01 09:33:34.334+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.334,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\datareporting\state.json.tmp,2026-07-01 07:33:34.334,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,210,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.415459+00:00,2026-07-01 09:33:34.415+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.413,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\SiteSecurityServiceState.bin,2026-07-01 07:33:34.413,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,211,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.417477+00:00,2026-07-01 09:33:34.417+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.416,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage.sqlite,2026-07-01 07:33:34.416,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,212,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.417740+00:00,2026-07-01 09:33:34.417+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.416,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage.sqlite-journal,2026-07-01 07:33:34.416,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,213,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.422434+00:00,2026-07-01 09:33:34.422+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.421,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage,2026-07-01 07:33:34.421,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,214,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.422567+00:00,2026-07-01 09:33:34.422+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.421,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage\ls-archive.sqlite,2026-07-01 07:33:34.421,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,215,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.422804+00:00,2026-07-01 09:33:34.422+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.421,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage\ls-archive.sqlite-journal,2026-07-01 07:33:34.421,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,216,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.425526+00:00,2026-07-01 09:33:34.425+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.423,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage\ls-archive.sqlite-journal,2026-07-01 07:33:34.421,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,217,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.441656+00:00,2026-07-01 09:33:34.441+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.441,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage\ls-archive.sqlite-journal,2026-07-01 07:33:34.421,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,218,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.443682+00:00,2026-07-01 09:33:34.443+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.442,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage\ls-archive.sqlite-journal,2026-07-01 07:33:34.421,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,219,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.447584+00:00,2026-07-01 09:33:34.447+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.446,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage.sqlite-journal,2026-07-01 07:33:34.416,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,220,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.454262+00:00,2026-07-01 09:33:34.454+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:33:34.453,{55857b6a-c2ce-6a44-5b01-000000000c00},6760,C:\Windows\System32\taskhostw.exe,10.0.26100.8328 (WinBuild.160101.0800),Host Process for Windows Tasks,Microsoft® Windows® Operating System,Microsoft Corporation,taskhostw.exe,taskhostw.exe,C:\WINDOWS\system32\,NT AUTHORITY\SYSTEM,{55857b6a-c0f4-6a44-e703-000000000000},0x00000000000003e7,0,System,"SHA256=EA8D441DF237FB3D3B7A27A95FDE186E19C94D58A618F5C29ED5FC13CB155E96,IMPHASH=2196268E7A2880E3ADC74481297D0C4B",{00000000-0000-0000-0000-000000000000},1544,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,221,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.454981+00:00,2026-07-01 09:33:34.454+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:33:34.453,{55857b6a-c2c5-6a44-3801-000000000c00},5308,C:\Windows\System32\taskhostw.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,222,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.466337+00:00,2026-07-01 09:33:34.466+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:33:34.465,{55857b6a-c2ce-6a44-5b01-000000000c00},6760,C:\Windows\System32\taskhostw.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,223,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.471821+00:00,2026-07-01 09:33:34.471+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.471,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage.sqlite-journal,2026-07-01 07:33:34.416,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,224,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.476387+00:00,2026-07-01 09:33:34.476+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.475,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage\permanent,2026-07-01 07:33:34.475,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,225,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.476551+00:00,2026-07-01 09:33:34.476+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.475,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage\permanent\chrome,2026-07-01 07:33:34.475,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,226,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.476801+00:00,2026-07-01 09:33:34.476+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.475,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage\permanent\chrome\.metadata-v2-tmp,2026-07-01 07:33:34.475,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,227,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.478464+00:00,2026-07-01 09:33:34.478+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.477,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage\permanent\chrome\idb,2026-07-01 07:33:34.477,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,228,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.478773+00:00,2026-07-01 09:33:34.478+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.477,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage\permanent\chrome\idb\3870112724rsegmnoittet-es.sqlite,2026-07-01 07:33:34.477,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,229,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:33:34.479074+00:00,2026-07-01 09:33:34.479+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:33:34.477,{55857b6a-c2c5-6a44-4201-000000000c00},8916,C:\Program Files\Mozilla Firefox\firefox.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Roaming\Mozilla\Firefox\Background Tasks Profiles\lgh9453e.MozillaBackgroundTask-308046B0AF4A39CB-backgroundupdate\storage\permanent\chrome\idb\3870112724rsegmnoittet-es.sqlite-journal,2026-07-01 07:33:34.477,,,,,,,,
